UNITID,PEO1ISTR,PEO2ISTR,PEO3ISTR,PEO4ISTR,PEO5ISTR,PEO6ISTR,CNTLAFFI,PUBPRIME,PUBSECON,RELAFFIL,LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,LEVEL7,LEVEL8,LEVEL12,LEVEL17,LEVEL18,LEVEL19,OPENADMP,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,APPDATE,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,SATACTDT,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT75,SATMT75,XSATWR25,SATWR25,XSATWR75,SATWR75,XACTCM25,ACTCM25,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT75,ACTMT75,XACTWR25,ACTWR25,XACTWR75,ACTWR75,CREDITS1,CREDITS2,CREDITS3,CREDITS4,SLO5,SLO51,SLO52,SLO53,SLO6,SLO7,SLO8,SLO81,SLO82,SLO83,SLO9,YRSCOLL,STUSRV1,STUSRV2,STUSRV3,STUSRV4,STUSRV8,STUSRV9,LIBFAC,ATHASSOC,ASSOC1,ASSOC2,ASSOC3,ASSOC4,ASSOC5,ASSOC6,SPORT1,CONFNO1,SPORT2,CONFNO2,SPORT3,CONFNO3,SPORT4,CONFNO4,CALSYS,XAPPFEEU,APPLFEEU,XAPPFEEG,APPLFEEG,FT_UG,FT_FTUG,FTGDNIDP,PT_UG,PT_FTUG,PTGDNIDP,DOCPP,DOCPPSP,TUITVARY,ROOM,XROOMCAP,ROOMCAP,BOARD,XMEALSWK,MEALSWK,XROOMAMT,ROOMAMT,XBORDAMT,BOARDAMT,XRMBDAMT,RMBRDAMT,ALLONCAM,XENRLM,ENRLM,XENRLW,ENRLW,XENRLT,ENRLT,XAPPLCN,APPLCN,XADMSSN,ADMSSN,XENRLFT,ENRLFT,XENRLPT,ENRLPT,TUITPL,TUITPL1,TUITPL2,TUITPL3,TUITPL4,DISAB,XDISABPC,DISABPCT,DISTNCED,DSTNCED1,DSTNCED2,DSTNCED3
442046,1,1,-2,0,0,0,2,-2,-2,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,6,"R",0,"A",.,1,1,-2,1,1,-2,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,0,1,0,1,"A",.,2 ,0 ,0 ,1
442064,0,1,1,0,0,0,3,-2,-2,-2,0,0,0,0,0,1,1,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,3,"A",.,"R",75,2,2,1,2,2,1,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,-2,"A",.,2 ,0 ,0 ,1
442073,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,1,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,6,"R",0,"A",.,1,1,-2,1,1,-2,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,0,1,0,1,"A",.,2 ,0 ,0 ,1
442134,1,0,-2,0,0,0,2,-2,-2,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,6,"R",0,"A",.,1,1,-2,2,2,-2,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,0,1,0,1,"A",.,2 ,1 ,0 ,0
442143,0,1,1,0,0,0,2,-2,-2,-2,0,0,0,0,1,0,1,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,5,"R",0,"R",45,1,1,1,2,2,2,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,1,"A",.,2 ,1 ,1 ,0
442152,0,1,1,0,0,0,2,-2,-2,-2,0,0,0,0,1,0,1,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,5,"R",0,"R",45,1,1,1,2,2,2,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,1,"A",.,2 ,1 ,1 ,0
442161,0,1,1,0,0,0,2,-2,-2,-2,0,0,0,0,1,0,1,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,5,"R",0,"R",45,1,1,1,2,2,2,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,1,"A",.,2 ,1 ,1 ,0
442170,0,1,1,0,0,0,2,-2,-2,-2,0,0,1,0,1,0,1,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,5,"R",0,"R",45,1,1,1,2,2,2,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,1,"A",.,2 ,1 ,1 ,0
442189,0,1,1,0,0,0,2,-2,-2,-2,1,0,1,0,1,0,1,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,5,"R",0,"R",45,1,1,1,2,2,2,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,1,"A",.,2 ,1 ,1 ,0
442204,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,-2,-2,-2,-2,1,-2,0,1,0,1,0,0,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,"R",0,"A",.,1,1,-2,1,1,-2,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,1,"A",.,2 ,0 ,0 ,1
442213,1,0,-2,0,0,0,2,-2,-2,-2,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,1,0,0,0,0,0,0,0,-2,-2,-2,-2,1,-2,1,1,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2,1,"R",50,"A",.,1,2,-2,1,1,-2,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,1,"A",.,2 ,0 ,0 ,1
442222,0,1,0,0,0,0,2,-2,-2,-2,0,0,1,0,1,1,1,1,0,1,1,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",50,"R",50,1,1,1,1,1,1,1,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,1,"A",.,2 ,1 ,1 ,0
442231,1,1,-2,0,0,0,2,-2,-2,-2,0,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,5,"R",50,"A",.,1,1,-2,2,2,-2,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,1,"A",.,2 ,0 ,0 ,1
442240,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,1,1,0,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,"R",75,"A",.,1,1,-2,1,1,-2,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,0,1,0,1,"A",.,2 ,0 ,0 ,1
442295,0,1,0,0,0,0,4,-2,-2,30,0,0,0,0,0,0,0,0,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"A",.,"A",.,2,2,2,2,2,2,1,1,2,1,"R",113,3,"A",.,"R",5262,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,2,0,0,0,0,-2,"A",.,2 ,0 ,1 ,0
442310,1,1,-2,0,0,0,2,-2,-2,-2,0,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,5,"R",0,"A",.,1,1,-2,1,2,-2,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,1,"A",.,2 ,1 ,0 ,0
442329,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,-2,-2,-2,-2,1,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,"R",0,"A",.,1,1,-2,2,2,-2,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,1,"A",.,2 ,0 ,0 ,1
442338,0,1,0,0,0,0,2,-2,-2,-2,0,0,1,0,1,0,0,0,0,0,0,0,2,3,3,1,3,3,3,3,1,3,2,"R",189,"R",148,"R",157,"R",80,"R",27,"R",10,"R",8,"R",3,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,2,"B",.,"A",.,1,1,2,1,1,2,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"R",35,"R",13,"R",48,"R",337,"R",237,"R",37,"R",11,2,0,0,0,0,1,"A",.,2 ,0 ,0 ,1
442347,0,1,-2,0,0,0,2,-2,-2,-2,0,0,1,1,0,0,0,0,0,0,0,0,2,3,3,1,3,3,3,3,1,3,2,"R",106,"R",38,"R",87,"R",27,"R",21,"R",14,"R",5,"R",1,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,2,"B",.,"A",.,1,1,-2,1,1,-2,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"R",26,"R",15,"R",41,"R",144,"R",115,"R",35,"R",6,2,0,0,0,0,1,"A",.,2 ,0 ,0 ,1
442356,0,1,0,0,0,0,3,-2,-2,-2,0,1,1,0,1,0,0,0,0,0,0,0,2,1,2,1,2,1,3,1,1,3,1,"R",75,"R",442,"R",28,"R",117,"R",8,"R",100,"R",1,"R",3,1,"R",93,"R",89,"R",0,"R",0,"R",440,"R",550,"R",460,"R",550,"B",.,"B",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",60,"A",.,1,1,2,1,1,2,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"R",9,"R",103,"R",112,"R",517,"R",145,"R",108,"R",4,2,0,0,0,0,1,"A",.,2 ,1 ,0 ,0
442365,0,1,0,0,0,0,2,-2,-2,-2,0,0,1,0,1,0,0,0,0,0,0,0,2,1,1,1,3,3,3,2,1,3,1,"R",141,"R",115,"R",97,"R",82,"R",33,"R",20,"R",57,"R",54,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",40,"A",.,1,1,2,1,1,2,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"R",90,"R",74,"R",164,"R",256,"R",179,"R",53,"R",111,1,0,0,1,0,1,"A",.,2 ,1 ,0 ,0
442383,1,1,-2,0,0,0,2,-2,-2,-2,0,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,2,"R",25,"A",.,1,1,-2,1,1,-2,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,2,0,0,0,0,1,"A",.,2 ,1 ,0 ,0
442392,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,0,0,0,0,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,5,"A",.,"R",100,2,2,1,2,2,2,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,-2,"A",.,2 ,0 ,1 ,0
442408,1,1,-2,0,0,0,2,-2,-2,-2,0,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,5,"R",0,"A",.,1,1,-2,2,2,-2,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,1,"A",.,2 ,0 ,0 ,1
442426,1,1,-2,0,0,0,2,-2,-2,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",35,"A",.,1,1,-2,2,2,-2,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,0,0,0,1,"A",.,2 ,1 ,0 ,0
442435,1,1,-2,0,0,0,2,-2,-2,-2,0,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",50,"A",.,1,1,-2,2,2,-2,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,2,0,0,0,0,1,"A",.,2 ,1 ,0 ,0
442444,1,1,-2,0,0,0,2,-2,-2,-2,0,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,5,"R",0,"A",.,1,1,-2,2,2,-2,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,0,1,0,1,"A",.,2 ,0 ,0 ,1
442462,1,1,-2,0,0,0,2,-2,-2,-2,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,0,0,0,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,"R",20,"A",.,1,1,-2,2,2,-2,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,1,"A",.,2 ,0 ,0 ,1
442499,0,1,0,0,0,0,2,-2,-2,-2,0,1,1,0,1,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3,3,1,2,"R",0,"B",.,"B",.,"B",.,"B",.,"B",.,"B",.,"B",.,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,2,"R",50,"A",.,1,1,2,1,1,2,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"B",.,"B",.,"R",0,"R",0,"R",0,"R",0,"R",0,2,0,0,0,0,1,"A",.,2 ,1 ,0 ,0
