UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,XAPPLCN,APPLCN,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XADMSSN,ADMSSN,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XENRLT,ENRLT,XENRLM,ENRLM,XENRLW,ENRLW,XENRLFT,ENRLFT,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLPT,ENRLPT,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT75,SATMT75,XSATWR25,SATWR25,XSATWR75,SATWR75,XACTCM25,ACTCM25,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT75,ACTMT75,XACTWR25,ACTWR25,XACTWR75,ACTWR75 
205124,3,3,2,3,1,1,3,3,3,"R",9,"R",9,"Z",0,"R",8,"R",8,"A",,"R",7,"R",7,"A",,"R",7,"R",7,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
205391,1,2,1,2,2,1,2,2,3,"R",468,"R",149,"R",300,"R",277,"R",77,"R",188,"R",105,"R",32,"R",73,"R",105,"R",32,"R",73,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
205957,1,3,1,1,3,3,1,1,3,"R",1738,"R",635,"R",1103,"R",1371,"R",502,"R",869,"R",456,"R",194,"R",262,"R",456,"R",194,"R",262,"R",0,"R",0,"R",0,"R",212,"R",46,"R",254,"R",56,"R",540,"R",650,"R",520,"R",620,"A",,"A",,"R",23,"R",28,"R",23,"R",31,"R",20,"R",27,"A",,"A",
206048,1,2,1,2,2,3,2,2,4,"R",2668,"R",1290,"R",1378,"R",2485,"R",1171,"R",1314,"R",487,"R",268,"R",219,"R",475,"R",263,"R",212,"R",12,"R",5,"R",7,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
206084,1,2,1,2,3,3,1,1,3,"R",10678,"R",4827,"R",5851,"R",9952,"R",4487,"R",5465,"R",3341,"R",1704,"R",1637,"R",3262,"R",1651,"R",1611,"R",79,"R",53,"R",26,"R",289,"R",9,"R",3087,"R",92,"R",450,"R",580,"R",470,"R",620,"R",430,"R",560,"R",20,"R",26,"R",19,"R",25,"R",18,"R",26,"R",6,"R",8
206330,1,3,1,2,3,3,1,1,3,"R",459,"R",259,"R",200,"R",419,"R",241,"R",178,"R",148,"R",105,"R",43,"R",107,"R",65,"R",42,"R",41,"R",40,"R",1,"R",14,"R",9,"R",86,"R",58,"R",402,"R",520,"R",405,"R",548,"R",370,"R",440,"R",18,"R",23,"R",15,"R",22,"R",17,"R",23,"A",,"A",
206349,1,3,1,2,2,3,1,1,3,"R",723,"R",31,"R",692,"R",636,"R",21,"R",615,"R",115,"R",4,"R",111,"R",114,"R",4,"R",110,"R",1,"R",0,"R",1,"R",31,"R",28,"R",105,"R",91,"R",425,"R",590,"R",440,"R",535,"R",415,"R",565,"R",19,"R",24,"R",19,"R",24,"R",17,"R",23,"R",7,"R",8
206394,2,3,1,3,1,1,2,2,1,"R",28,"R",3,"R",25,"R",25,"R",3,"R",22,"R",16,"R",3,"R",13,"R",12,"R",1,"R",11,"R",4,"R",2,"R",2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
206437,1,3,1,2,2,3,3,1,3,"R",1447,"R",658,"R",789,"R",1162,"R",476,"R",686,"R",439,"R",175,"R",264,"R",439,"R",175,"R",264,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
206491,1,3,1,2,3,3,1,1,3,"R",1596,"R",678,"R",918,"R",880,"R",379,"R",501,"R",179,"R",79,"R",100,"R",179,"R",79,"R",100,"R",0,"R",0,"R",0,"R",30,"R",17,"R",109,"R",61,"R",303,"R",380,"R",310,"R",400,"R",320,"R",398,"R",14,"R",18,"R",11,"R",17,"R",14,"R",17,"A",,"A",
206507,1,3,1,2,2,3,1,1,3,"R",2240,"R",902,"R",1338,"R",2082,"R",822,"R",1260,"R",278,"R",139,"R",138,"R",278,"R",139,"R",138,"R",0,"R",0,"R",0,"R",30,"R",11,"R",269,"R",97,"R",410,"R",500,"R",430,"R",530,"A",,"A",,"R",19,"R",22,"R",18,"R",23,"R",18,"R",24,"A",,"A",
206525,1,2,1,2,2,4,3,1,3,"R",6487,"R",2729,"R",3758,"R",4986,"R",2027,"R",2959,"R",493,"R",235,"R",258,"R",493,"R",235,"R",258,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
206589,1,1,1,1,1,2,1,1,3,"R",5748,"R",2763,"R",2985,"R",3178,"R",1473,"R",1705,"R",566,"R",274,"R",292,"R",566,"R",274,"R",292,"A",,"A",,"A",,"R",252,"R",45,"R",402,"R",71,"R",540,"R",670,"R",560,"R",680,"R",540,"R",650,"R",25,"R",30,"R",25,"R",32,"R",24,"R",29,"R",8,"R",9
206604,1,2,1,1,3,3,1,1,3,"R",5560,"R",2475,"R",3085,"R",5336,"R",2364,"R",2972,"R",2396,"R",1106,"R",1290,"R",2325,"R",1078,"R",1247,"R",71,"R",28,"R",43,"R",378,"R",16,"R",2218,"R",93,"R",460,"R",600,"R",450,"R",600,"R",430,"R",570,"R",19,"R",25,"R",18,"R",25,"R",18,"R",26,"R",6,"R",8
206613,1,2,1,1,3,3,1,1,3,"R",385,"R",203,"R",182,"R",381,"R",200,"R",181,"R",271,"R",144,"R",127,"R",254,"R",136,"R",118,"R",17,"R",8,"R",9,"R",9,"R",3,"R",250,"R",92,"R",400,"R",480,"R",470,"R",520,"R",385,"R",440,"R",18,"R",23,"R",16,"R",23,"R",18,"R",25,"R",6,"R",8
206622,1,2,1,2,1,3,1,3,3,"R",10661,"R",4892,"R",5769,"R",7631,"R",3416,"R",4215,"R",1150,"R",520,"R",630,"R",1149,"R",519,"R",630,"R",1,"R",1,"R",0,"R",420,"R",37,"R",966,"R",84,"R",490,"R",590,"R",490,"R",590,"R",480,"R",590,"R",22,"R",27,"R",22,"R",28,"R",21,"R",27,"A",,"A",
206631,3,3,1,3,3,3,3,1,3,"R",174,"R",59,"R",115,"R",109,"R",45,"R",64,"R",64,"R",22,"R",42,"R",59,"R",21,"R",38,"R",5,"R",1,"R",4,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
206695,1,2,1,1,3,3,1,1,3,"R",7966,"R",3604,"R",4362,"R",5664,"R",2537,"R",3127,"R",2042,"R",1009,"R",1033,"R",1877,"R",930,"R",947,"R",165,"R",79,"R",86,"R",354,"R",17,"R",1737,"R",85,"R",400,"R",530,"R",410,"R",530,"A",,"A",,"R",18,"R",24,"R",16,"R",23,"R",17,"R",24,"A",,"A",
206817,1,2,1,3,2,3,1,1,3,"R",1408,"R",874,"R",534,"R",592,"R",372,"R",220,"R",175,"R",126,"R",49,"R",166,"R",122,"R",44,"R",9,"R",4,"R",5,"R",37,"R",21,"R",86,"R",49,"R",400,"R",480,"R",400,"R",485,"A",,"A",,"R",15,"R",20,"R",14,"R",18,"R",16,"R",19,"A",,"A",
206835,1,1,1,2,3,3,1,1,3,"R",2092,"R",802,"R",1290,"R",1982,"R",751,"R",1231,"R",194,"R",118,"R",76,"R",192,"R",118,"R",74,"R",2,"R",0,"R",2,"R",63,"R",23,"R",173,"R",89,"R",410,"R",500,"R",430,"R",540,"R",390,"R",500,"R",18,"R",23,"R",16,"R",23,"R",17,"R",24,"A",,"A",
206941,1,2,1,2,3,2,1,1,3,"R",5122,"R",2123,"R",2999,"R",3581,"R",1533,"R",2048,"R",2474,"R",1002,"R",1472,"R",2298,"R",925,"R",1373,"R",176,"R",77,"R",99,"R",0,"R",0,"R",2232,"R",93,"A",,"A",,"A",,"A",,"A",,"A",,"R",19,"R",24,"R",18,"R",24,"R",17,"R",24,"A",,"A",
207041,1,1,1,3,3,3,1,1,3,"R",2398,"R",1016,"R",1382,"R",1103,"R",538,"R",565,"R",759,"R",396,"R",363,"R",705,"R",373,"R",332,"R",54,"R",23,"R",31,"R",96,"R",13,"R",757,"R",100,"R",370,"R",450,"R",500,"R",620,"A",,"A",,"R",18,"R",23,"R",15,"R",23,"R",17,"R",22,"A",,"A",
207157,1,2,1,3,1,3,1,1,3,"R",249,"R",159,"R",90,"R",127,"R",77,"R",50,"R",112,"R",66,"R",46,"R",92,"R",55,"R",37,"R",20,"R",11,"R",9,"R",3,"R",3,"R",97,"R",87,"B",,"B",,"B",,"B",,"B",,"B",,"R",15,"R",24,"R",13,"R",24,"R",14,"R",19,"A",,"A",
207263,1,2,1,1,3,3,1,1,3,"R",1559,"R",673,"R",886,"R",1446,"R",616,"R",830,"R",809,"R",354,"R",455,"R",794,"R",349,"R",445,"R",15,"R",5,"R",10,"R",10,"R",1,"R",762,"R",94,"R",418,"R",445,"R",418,"R",465,"A",,"A",,"R",19,"R",23,"R",18,"R",24,"R",17,"R",23,"A",,"A",
207306,1,1,1,3,3,3,1,1,3,"R",862,"R",422,"R",435,"R",415,"R",221,"R",194,"R",369,"R",189,"R",180,"R",343,"R",176,"R",167,"R",26,"R",13,"R",13,"R",38,"R",11,"R",307,"R",89,"A",,"A",,"A",,"A",,"A",,"A",,"R",18,"R",22,"R",16,"R",22,"R",17,"R",22,"A",,"A",
207324,1,1,1,2,2,2,1,1,3,"R",2597,"R",996,"R",1601,"R",1535,"R",598,"R",937,"R",452,"R",213,"R",239,"R",452,"R",213,"R",239,"R",0,"R",0,"R",0,"R",157,"R",35,"R",369,"R",82,"R",480,"R",610,"R",490,"R",620,"R",490,"R",580,"R",21,"R",28,"R",20,"R",27,"R",21,"R",29,"R",6,"R",8
207351,2,2,1,3,3,3,1,1,3,"R",634,"R",295,"R",339,"R",433,"R",205,"R",218,"R",233,"R",146,"R",87,"R",220,"R",143,"R",77,"R",13,"R",3,"R",10,"R",0,"R",0,"R",148,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"R",16,"R",21,"R",14,"R",21,"R",16,"R",21,"A",,"A",
207388,1,1,1,2,3,3,1,1,3,"R",12501,"R",6034,"R",6467,"R",9392,"R",4410,"R",4982,"R",4177,"R",2028,"R",2149,"R",3936,"R",1930,"R",2006,"R",241,"R",98,"R",143,"R",919,"R",22,"R",3839,"R",92,"R",470,"R",590,"R",500,"R",620,"A",,"A",,"R",22,"R",27,"R",21,"R",28,"R",20,"R",27,"A",,"A",
207403,1,2,1,2,2,3,1,1,3,"R",4816,"R",1738,"R",3068,"R",2939,"R",1036,"R",1903,"R",563,"R",222,"R",341,"R",556,"R",219,"R",337,"R",7,"R",3,"R",4,"R",135,"R",24,"R",456,"R",82,"R",450,"R",580,"R",440,"R",560,"A",,"A",,"R",20,"R",25,"R",19,"R",26,"R",18,"R",25,"A",,"A",
207458,1,2,1,2,1,2,1,1,3,"R",1562,"R",543,"R",1019,"R",1096,"R",348,"R",748,"R",320,"R",106,"R",214,"R",320,"R",106,"R",214,"R",0,"R",0,"R",0,"R",119,"R",37,"R",242,"R",76,"R",485,"R",600,"R",480,"R",610,"R",473,"R",580,"R",22,"R",28,"R",23,"R",30,"R",20,"R",26,"R",7,"R",8
207500,1,1,1,3,2,2,1,1,3,"R",12002,"R",5606,"R",6396,"R",9318,"R",4249,"R",5069,"R",4200,"R",1972,"R",2228,"R",3905,"R",1848,"R",2057,"R",295,"R",124,"R",171,"R",1345,"R",32,"R",3668,"R",87,"R",520,"R",670,"R",540,"R",670,"A",,"A",,"R",24,"R",29,"R",23,"R",30,"R",23,"R",28,"A",,"A",
207582,1,1,1,2,1,3,1,2,3,"R",2339,"R",912,"R",1427,"R",1498,"R",586,"R",912,"R",423,"R",191,"R",232,"R",421,"R",190,"R",231,"R",2,"R",1,"R",1,"R",138,"R",33,"R",319,"R",75,"R",453,"R",550,"R",450,"R",560,"A",,"A",,"R",19,"R",24,"R",18,"R",25,"R",17,"R",24,"A",,"A",
207661,1,1,1,2,3,1,1,1,3,"R",1057,"R",429,"R",628,"R",865,"R",354,"R",511,"R",739,"R",292,"R",447,"R",657,"R",249,"R",408,"R",82,"R",43,"R",39,"R",0,"R",0,"R",723,"R",98,"A",,"A",,"A",,"A",,"A",,"A",,"R",16,"R",18,"R",14,"R",17,"R",13,"R",18,"A",,"A",
207689,1,1,1,2,3,3,2,2,3,"R",382,"R",203,"R",179,"R",234,"R",109,"R",125,"R",90,"R",46,"R",44,"R",86,"R",44,"R",42,"R",4,"R",2,"R",2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
207722,1,1,1,3,3,3,1,1,3,"R",706,"R",211,"R",495,"R",466,"R",140,"R",326,"R",223,"R",67,"R",156,"R",218,"R",66,"R",152,"R",5,"R",1,"R",4,"R",23,"R",11,"R",187,"R",85,"R",395,"R",500,"R",420,"R",510,"A",,"A",,"R",19,"R",24,"R",16,"R",22,"R",18,"R",25,"A",,"A",
207847,1,1,1,2,3,3,1,1,3,"R",1051,"R",532,"R",519,"R",759,"R",373,"R",386,"R",476,"R",234,"R",242,"R",447,"R",217,"R",230,"R",29,"R",17,"R",12,"R",60,"R",13,"R",446,"R",95,"A",,"A",,"A",,"A",,"A",,"A",,"R",18,"R",23,"R",16,"R",22,"R",15,"R",22,"A",,"A",
207856,1,2,1,3,3,3,1,1,3,"R",440,"R",228,"R",212,"R",212,"R",123,"R",89,"R",166,"R",102,"R",64,"R",155,"R",93,"R",62,"R",11,"R",9,"R",2,"R",20,"R",12,"R",91,"R",56,"R",420,"R",580,"R",430,"R",600,"R",410,"R",560,"R",17,"R",24,"R",15,"R",24,"R",16,"R",23,"A",,"A",
207865,1,1,1,1,3,3,1,1,3,"R",2084,"R",876,"R",1208,"R",1908,"R",796,"R",1112,"R",967,"R",438,"R",529,"R",859,"R",392,"R",467,"R",108,"R",46,"R",62,"R",0,"R",0,"R",903,"R",93,"A",,"A",,"A",,"A",,"A",,"A",,"R",18,"R",24,"R",17,"R",24,"R",17,"R",24,"A",,"A",
207971,1,2,1,2,1,2,1,2,3,"R",6762,"R",3365,"R",3397,"R",2973,"R",1584,"R",1389,"R",713,"R",403,"R",310,"R",710,"R",401,"R",309,"R",3,"R",2,"R",1,"R",176,"R",25,"R",537,"R",75,"R",560,"R",700,"R",570,"R",700,"A",,"A",,"R",26,"R",32,"R",26,"R",33,"R",25,"R",31,"A",,"A",
208479,3,3,1,3,2,3,3,3,1,"R",135,"R",16,"R",119,"R",131,"R",16,"R",115,"R",80,"R",9,"R",71,"R",80,"R",9,"R",71,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
208488,1,3,1,2,1,3,1,1,3,"R",2336,"R",716,"R",1620,"R",1181,"R",363,"R",818,"R",192,"R",59,"R",133,"R",187,"R",57,"R",130,"R",5,"R",2,"R",3,"R",144,"R",75,"R",89,"R",46,"R",430,"R",550,"R",430,"R",560,"A",,"A",,"R",19,"R",24,"R",19,"R",24,"R",18,"R",25,"A",,"A",
208646,1,2,1,2,2,2,1,1,4,"R",994,"R",359,"R",635,"R",967,"R",344,"R",623,"R",325,"R",142,"R",183,"R",311,"R",138,"R",173,"R",14,"R",4,"R",10,"R",229,"R",70,"R",71,"R",22,"R",420,"R",530,"R",420,"R",520,"R",400,"R",490,"R",18,"R",23,"R",15,"R",23,"R",17,"R",23,"R",6,"R",8
208725,1,2,1,3,1,3,2,1,3,"R",54,"R",33,"R",21,"R",52,"R",32,"R",20,"R",26,"R",15,"R",11,"R",22,"R",12,"R",10,"R",4,"R",3,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
208822,1,3,1,2,1,3,1,1,3,"R",2903,"R",1171,"R",1710,"R",2224,"R",861,"R",1351,"R",620,"R",277,"R",343,"R",619,"R",277,"R",342,"R",1,"R",0,"R",1,"R",487,"R",79,"R",259,"R",42,"R",480,"R",600,"R",480,"R",600,"R",460,"R",590,"R",21,"R",27,"R",20,"R",26,"R",20,"R",27,"R",6,"R",8
208965,3,3,1,3,3,3,3,1,3,"R",211,"R",125,"R",86,"R",156,"R",108,"R",48,"R",69,"R",52,"R",17,"R",62,"R",47,"R",15,"R",7,"R",5,"R",2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
209056,2,2,1,2,1,3,2,1,3,"R",7368,"R",2765,"R",4600,"R",4629,"R",1614,"R",3015,"R",654,"R",254,"R",400,"R",654,"R",254,"R",400,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
209065,1,2,1,2,1,3,1,1,3,"R",2330,"R",950,"R",1380,"R",1955,"R",759,"R",1196,"R",475,"R",181,"R",294,"R",474,"R",181,"R",293,"R",1,"R",0,"R",1,"R",373,"R",79,"R",217,"R",46,"R",470,"R",580,"R",480,"R",580,"R",460,"R",560,"R",20,"R",26,"R",19,"R",26,"R",19,"R",26,"A",,"A",
209108,1,2,1,2,1,2,3,1,3,"R",5,"Z",0,"R",5,"R",5,"A",,"R",5,"R",5,"A",,"R",5,"R",4,"A",,"R",4,"R",1,"A",,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
209241,3,3,3,3,3,3,3,1,3,"R",15,"R",15,"R",0,"R",14,"R",14,"A",,"R",13,"R",13,"A",,"R",13,"R",13,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
209287,1,2,1,2,1,3,3,1,3,"R",214,"R",98,"R",116,"R",127,"R",57,"R",70,"R",62,"R",32,"R",30,"R",60,"R",31,"R",29,"R",2,"R",1,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
209409,1,3,1,2,3,3,1,1,3,"R",369,"R",127,"R",242,"R",251,"R",95,"R",156,"R",84,"R",31,"R",53,"R",84,"R",31,"R",53,"R",0,"R",0,"R",0,"R",67,"R",80,"R",31,"R",37,"R",460,"R",540,"R",450,"R",535,"R",430,"R",540,"R",19,"R",23,"R",15,"R",23,"R",18,"R",24,"A",,"A",
209506,1,3,1,2,3,3,1,3,3,"R",1487,"R",815,"R",672,"R",847,"R",466,"R",381,"R",347,"R",192,"R",155,"R",324,"R",179,"R",145,"R",23,"R",13,"R",10,"R",267,"R",77,"R",124,"R",36,"R",460,"R",580,"R",460,"R",590,"R",440,"R",540,"R",19,"R",26,"R",18,"R",25,"R",19,"R",26,"A",,"A",
209533,1,2,1,2,2,1,2,1,3,"R",147,"R",29,"R",118,"R",66,"R",15,"R",51,"R",16,"R",2,"R",14,"R",16,"R",2,"R",14,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
209542,1,2,1,1,3,2,1,1,3,"R",14058,"R",6991,"R",7067,"R",11016,"R",5266,"R",5750,"R",3593,"R",1849,"R",1744,"R",3340,"R",1743,"R",1597,"R",253,"R",106,"R",147,"R",2594,"R",72,"R",1632,"R",45,"R",480,"R",610,"R",490,"R",630,"R",470,"R",590,"R",21,"R",28,"R",21,"R",27,"R",21,"R",28,"R",7,"R",8
209551,1,2,1,1,3,3,1,1,3,"R",22000,"R",9970,"R",12030,"R",16328,"R",6771,"R",9557,"R",4133,"R",1747,"R",2386,"R",4047,"R",1704,"R",2343,"R",86,"R",43,"R",43,"R",2763,"R",67,"R",1970,"R",48,"R",500,"R",620,"R",500,"R",610,"A",,"A",,"R",22,"R",27,"R",21,"R",28,"R",21,"R",27,"A",,"A",
209603,1,3,1,3,3,1,3,1,3,"R",295,"R",63,"R",232,"R",238,"R",53,"R",185,"R",70,"R",15,"R",55,"R",70,"R",15,"R",55,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
209612,1,2,1,2,2,3,1,1,3,"R",3004,"R",1332,"R",1672,"R",2374,"R",1024,"R",1350,"R",479,"R",208,"R",271,"R",479,"R",208,"R",271,"A",,"A",,"A",,"R",374,"R",78,"R",257,"R",54,"R",490,"R",590,"R",500,"R",600,"A",,"A",,"R",21,"R",26,"A",,"A",,"A",,"A",,"A",,"A",
209807,1,3,1,1,2,2,1,1,4,"R",6299,"R",2490,"R",3809,"R",5397,"R",2062,"R",3335,"R",1744,"R",697,"R",1047,"R",1599,"R",639,"R",960,"R",145,"R",58,"R",87,"R",1004,"R",59,"R",681,"R",40,"R",470,"R",590,"R",460,"R",570,"R",440,"R",560,"R",19,"R",25,"R",18,"R",25,"R",18,"R",25,"A",,"A",
209825,1,2,1,2,1,2,1,1,3,"R",11200,"R",3863,"R",7337,"R",6939,"R",2375,"R",4564,"R",941,"R",373,"R",568,"R",941,"R",373,"R",568,"A",,"A",,"A",,"R",677,"R",72,"R",459,"R",49,"R",540,"R",660,"R",550,"R",640,"A",,"A",,"A",,"A",,"R",23,"R",29,"R",24,"R",28,"A",,"A",
209922,2,2,1,2,1,3,1,1,3,"R",5396,"R",2161,"R",3235,"R",1888,"R",764,"R",1124,"R",421,"R",181,"R",240,"R",420,"R",181,"R",239,"R",1,"R",0,"R",1,"R",311,"R",74,"R",194,"R",46,"R",670,"R",760,"R",620,"R",720,"R",640,"R",730,"R",29,"R",33,"R",30,"R",35,"R",26,"R",32,"A",,"A",
210146,1,3,1,1,3,2,1,1,3,"R",2411,"R",859,"R",1552,"R",2296,"R",796,"R",1500,"R",823,"R",328,"R",495,"R",787,"R",307,"R",480,"R",36,"R",21,"R",15,"R",668,"R",81,"R",297,"R",36,"R",460,"R",580,"R",440,"R",560,"A",,"A",,"R",19,"R",26,"R",19,"R",26,"R",18,"R",25,"A",,"A",
210304,1,3,1,3,3,3,2,1,3,"R",1418,"R",404,"R",1014,"R",728,"R",201,"R",527,"R",101,"R",32,"R",69,"R",92,"R",30,"R",62,"R",9,"R",2,"R",7,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
210331,1,2,1,3,1,3,1,1,3,"R",3108,"R",922,"R",2186,"R",949,"R",277,"R",672,"R",275,"R",87,"R",188,"R",275,"R",87,"R",188,"A",,"A",,"A",,"R",221,"R",80,"R",90,"R",33,"R",480,"R",600,"R",460,"R",560,"R",460,"R",590,"R",21,"R",27,"R",20,"R",28,"R",18,"R",25,"A",,"A",
210401,1,2,1,1,1,3,1,1,3,"R",6332,"R",2610,"R",3722,"R",4935,"R",1916,"R",3019,"R",521,"R",227,"R",294,"R",521,"R",227,"R",294,"R",0,"R",0,"R",0,"R",368,"R",70,"R",280,"R",54,"R",550,"R",670,"R",550,"R",660,"R",550,"R",650,"R",25,"R",30,"R",24,"R",32,"R",24,"R",29,"A",,"A",
210429,1,3,1,1,2,3,1,1,3,"R",3327,"R",1256,"R",2071,"R",2920,"R",1061,"R",1859,"R",944,"R",348,"R",596,"R",913,"R",335,"R",578,"R",31,"R",13,"R",18,"R",572,"R",63,"R",337,"R",37,"R",420,"R",540,"R",420,"R",530,"R",410,"R",510,"R",17,"R",22,"R",15,"R",22,"R",17,"R",23,"A",,"A",
210492,1,3,1,2,1,3,1,1,3,"R",439,"R",145,"R",294,"R",185,"R",74,"R",111,"R",89,"R",44,"R",45,"R",89,"R",44,"R",45,"R",0,"R",0,"R",0,"R",74,"R",83,"R",26,"R",29,"R",390,"R",555,"R",395,"R",550,"R",388,"R",530,"R",18,"R",23,"A",,"A",,"A",,"A",,"A",,"A",
210571,1,2,1,2,2,3,2,2,3,"R",7645,"R",2958,"R",4687,"R",3759,"R",1437,"R",2322,"R",493,"R",201,"R",292,"R",493,"R",201,"R",292,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
210669,1,1,1,1,1,3,2,1,3,"R",4324,"R",1997,"R",2327,"R",2955,"R",1290,"R",1665,"R",492,"R",236,"R",256,"R",489,"R",236,"R",253,"R",3,"R",0,"R",3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
210739,1,2,1,1,1,3,1,1,3,"R",2706,"R",1069,"R",1637,"R",2100,"R",800,"R",1300,"R",429,"R",180,"R",248,"R",429,"R",180,"R",248,"R",0,"R",0,"R",0,"R",354,"R",83,"R",97,"R",23,"R",450,"R",590,"R",440,"R",590,"R",450,"R",580,"R",21,"R",28,"R",21,"R",29,"R",19,"R",27,"A",,"A",
210775,1,2,1,2,2,3,1,2,3,"R",1670,"R",500,"R",1170,"R",1240,"R",369,"R",871,"R",401,"R",132,"R",269,"R",401,"R",132,"R",269,"R",0,"R",0,"R",0,"R",381,"R",95,"R",94,"R",23,"R",450,"R",540,"R",450,"R",550,"R",420,"R",530,"R",19,"R",24,"A",,"A",,"A",,"A",,"A",,"A",
211024,2,2,1,2,1,3,2,1,3,"R",231,"R",108,"R",123,"R",142,"R",61,"R",81,"R",73,"R",36,"R",37,"R",72,"R",35,"R",37,"R",1,"R",1,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
211088,2,2,1,1,1,1,1,1,4,"R",9641,"R",6648,"R",2993,"R",5713,"R",4007,"R",1706,"R",602,"R",199,"R",403,"R",598,"R",198,"R",400,"R",4,"R",1,"R",3,"R",518,"R",87,"R",154,"R",26,"R",498,"R",600,"R",498,"R",600,"R",480,"R",590,"R",22,"R",27,"R",21,"R",28,"R",21,"R",26,"A",,"A",
211149,3,3,3,3,3,1,3,3,1,"R",37,"R",14,"R",23,"R",31,"R",11,"R",20,"R",21,"R",7,"R",14,"R",21,"R",7,"R",14,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
211158,2,2,1,1,2,3,1,1,3,"R",9795,"R",3825,"R",5970,"R",8592,"R",3295,"R",5297,"R",2109,"R",874,"R",1235,"R",2102,"R",869,"R",1233,"R",7,"R",5,"R",2,"R",2001,"R",95,"R",341,"R",16,"R",440,"R",540,"R",440,"R",540,"R",420,"R",520,"R",18,"R",23,"R",17,"R",23,"R",18,"R",23,"R",6,"R",8
