UNITID,PEO1ISTR,PEO2ISTR,PEO3ISTR,PEO4ISTR,PEO5ISTR,PEO6ISTR,CNTLAFFI,PUBPRIME,PUBSECON,RELAFFIL,LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,LEVEL7,LEVEL8,LEVEL12,LEVEL17,LEVEL18,LEVEL19,OPENADMP,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,APPDATE,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,SATACTDT,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT75,SATMT75,XSATWR25,SATWR25,XSATWR75,SATWR75,XACTCM25,ACTCM25,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT75,ACTMT75,XACTWR25,ACTWR25,XACTWR75,ACTWR75,CREDITS1,CREDITS2,CREDITS3,CREDITS4,SLO5,SLO51,SLO52,SLO53,SLO6,SLO7,SLO8,SLO81,SLO82,SLO83,SLO9,YRSCOLL,STUSRV1,STUSRV2,STUSRV3,STUSRV4,STUSRV8,STUSRV9,LIBFAC,ATHASSOC,ASSOC1,ASSOC2,ASSOC3,ASSOC4,ASSOC5,ASSOC6,SPORT1,CONFNO1,SPORT2,CONFNO2,SPORT3,CONFNO3,SPORT4,CONFNO4,CALSYS,XAPPFEEU,APPLFEEU,XAPPFEEG,APPLFEEG,FT_UG,FT_FTUG,FTGDNIDP,PT_UG,PT_FTUG,PTGDNIDP,DOCPP,DOCPPSP,TUITVARY,ROOM,XROOMCAP,ROOMCAP,BOARD,XMEALSWK,MEALSWK,XROOMAMT,ROOMAMT,XBORDAMT,BOARDAMT,XRMBDAMT,RMBRDAMT,ALLONCAM,XENRLM,ENRLM,XENRLW,ENRLW,XENRLT,ENRLT,XAPPLCN,APPLCN,XADMSSN,ADMSSN,XENRLFT,ENRLFT,XENRLPT,ENRLPT,TUITPL,TUITPL1,TUITPL2,TUITPL3,TUITPL4,DISAB,XDISABPC,DISABPCT,DISTNCED,DSTNCED1,DSTNCED2,DSTNCED3
101471,1,1,-2,0,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,0,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",0,"A",.,1,1,2,1,1,2,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,2,0,0,0,0,1,"A",.,2 ,0 ,0 ,1
101480,0,1,1,0,0,0,1,2,0,-2,0,0,0,0,1,1,1,1,0,1,0,0,2,3,3,1,3,3,3,1,1,3,2,"R",1420,"R",1663,"R",1182,"R",1385,"R",552,"R",590,"R",9,"R",7,2,"R",203,"R",18,"R",1034,"R",89,"R",430,"R",540,"R",420,"R",540,"B",.,"B",.,"R",19,"R",26,"R",17,"R",27,"R",17,"R",24,"B",.,"B",.,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,126,1,126,1,126,1,126,1,"R",30,"R",30,1,1,1,1,1,1,-2,-2,1,1,"R",1992,2,"A",.,"R",3660,"R",4125,"A",.,2,"R",561,"R",597,"R",1158,"R",3083,"R",2567,"R",1142,"R",16,1,0,0,1,0,2,"R",4,2 ,1 ,1 ,0
101499,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",0,"A",.,1,1,2,1,1,2,-2,-2,1,1,"R",128,3,"A",.,"R",3000,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,1,"A",.,2 ,1 ,0 ,0
101505,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"B",.,"A",.,1,1,2,1,1,2,-2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,2,0,0,0,0,1,"A",.,2 ,1 ,0 ,0
101514,1,1,-2,0,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,0,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"B",.,"A",.,1,1,2,1,1,2,-2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,1,0,1,"A",.,2 ,1 ,0 ,0
101541,0,1,0,0,0,0,4,-2,-2,54,0,0,1,0,1,0,0,0,0,0,0,0,2,1,2,1,2,2,3,1,1,3,2,"Z",0,"R",268,"Z",0,"R",198,"Z",0,"R",67,"Z",0,"R",1,2,"R",7,"R",10,"R",64,"R",94,"R",550,"R",640,"R",500,"R",600,"R",530,"R",610,"R",19,"R",24,"R",19,"R",26,"R",16,"R",23,"B",.,"B",.,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,0,0,0,0,1,0,2,-2,2,-2,2,-2,2,-2,1,"R",35,"A",.,1,1,2,1,1,2,-2,-2,2,1,"R",246,1,"R",21,"R",5100,"R",3960,"A",.,1,"Z",0,"R",68,"R",68,"R",268,"R",198,"R",67,"R",1,1,0,1,1,0,1,"A",.,2 ,1 ,0 ,0
101569,1,1,-2,0,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",0,"A",.,1,1,2,1,1,2,-2,-2,1,1,"R",110,1,"R",15,"R",3000,"R",1000,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,1,"A",.,2 ,1 ,0 ,0
101587,0,1,0,0,0,0,1,2,0,-2,0,0,1,0,1,0,1,1,0,0,0,0,2,1,3,1,2,3,3,1,1,3,2,"R",197,"R",265,"R",195,"R",264,"R",155,"R",216,"R",3,"R",6,2,"R",0,"R",0,"R",380,"R",100,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",18,"R",22,"R",16,"R",21,"R",17,"R",22,"B",.,"B",.,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,146,1,146,1,146,1,146,1,"R",35,"R",35,1,1,1,1,1,1,-2,-2,1,1,"R",851,1,"R",19,"R",3680,"R",2372,"A",.,2,"R",158,"R",222,"R",380,"R",462,"R",460,"R",371,"R",9,1,0,1,1,0,1,"A",.,2 ,1 ,1 ,0
101602,1,1,-2,1,1,0,1,2,9,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",0,"A",.,1,1,2,1,1,2,-2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,2,0,0,0,0,1,"A",.,2 ,1 ,0 ,0
101648,0,1,-2,0,0,0,1,2,0,-2,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3,1,1,3,3,1,1,3,2,"R",548,"R",148,"R",356,"R",64,"R",204,"R",43,"R",0,"R",0,2,"R",117,"R",49,"R",188,"R",79,"R",460,"R",590,"R",460,"R",600,"B",.,"B",.,"R",18,"R",26,"R",17,"R",25,"R",17,"R",26,"B",.,"B",.,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,-2,1,1,0,0,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",30,"A",.,1,1,2,1,2,2,-2,-2,1,1,"R",500,1,"R",21,"A",.,"A",.,"R",3950,1,"R",204,"R",43,"R",247,"R",696,"R",420,"R",247,"R",0,2,0,0,0,0,1,"A",.,2 ,0 ,0 ,1
101675,0,1,0,0,0,0,4,-2,-2,55,0,0,0,0,1,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,161,1,161,1,161,1,161,1,"R",0,"A",.,1,1,2,1,1,2,-2,-2,2,1,"R",954,1,"R",21,"R",4000,"R",2896,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,1,"A",.,2 ,0 ,0 ,1
101693,0,1,0,0,0,0,4,-2,-2,75,0,0,1,0,1,0,1,0,0,0,0,0,2,1,2,1,2,3,3,1,1,3,2,"R",300,"R",566,"R",226,"R",391,"R",106,"R",152,"R",0,"R",1,2,"R",33,"R",13,"R",226,"R",87,"R",470,"R",610,"R",470,"R",680,"B",.,"B",.,"R",20,"R",25,"R",20,"R",27,"R",18,"R",24,"B",.,"B",.,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,2,-2,1,334,1,334,1,334,1,"R",25,"R",40,1,1,1,1,1,1,-2,-2,2,1,"R",710,2,"A",.,"R",4690,"R",3620,"A",.,2,"R",106,"R",153,"R",259,"R",866,"R",617,"R",258,"R",1,1,0,0,1,0,1,"A",.,2 ,1 ,1 ,0
101709,0,1,0,0,0,0,1,2,0,-2,0,0,0,0,1,0,1,1,0,0,0,0,2,1,2,1,2,3,3,1,1,3,2,"R",429,"R",956,"R",387,"R",822,"R",172,"R",347,"R",4,"R",8,2,"R",16,"R",3,"R",507,"R",96,"R",495,"R",613,"R",465,"R",550,"R",440,"R",580,"R",20,"R",26,"R",21,"R",28,"R",17,"R",24,"B",.,"B",.,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,157,1,157,1,157,1,"R",30,"R",30,1,1,1,1,1,1,-2,-2,1,1,"R",1253,2,"A",.,"R",4998,"R",2322,"A",.,2,"R",176,"R",355,"R",531,"R",1385,"R",1209,"R",519,"R",12,1,0,0,1,0,2,"R",6,2 ,1 ,1 ,0
101736,1,1,-2,0,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,0,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"B",.,"A",.,1,1,2,1,1,2,-2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,1,"A",.,2 ,1 ,0 ,0
101879,0,1,0,0,0,0,1,2,0,-2,0,0,0,0,1,0,1,1,0,0,0,0,2,1,3,1,2,3,3,1,1,3,2,"R",1042,"R",1500,"R",843,"R",1214,"R",388,"R",565,"R",10,"R",7,2,"R",32,"R",3,"R",930,"R",96,"R",413,"R",565,"R",433,"R",530,"B",.,"B",.,"R",19,"R",25,"R",17,"R",23,"R",19,"R",25,"B",.,"B",.,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,146,1,146,1,146,1,146,1,"R",25,"R",25,1,1,1,1,1,1,-2,-2,1,1,"R",1655,1,"R",19,"R",3005,"R",3050,"A",.,2,"R",398,"R",572,"R",970,"R",2542,"R",2057,"R",953,"R",17,1,0,0,1,0,1,"A",.,2 ,1 ,1 ,0
101897,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"B",.,"A",.,1,1,2,1,1,2,-2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,1,"A",.,2 ,1 ,0 ,0
101912,0,1,0,0,0,0,4,-2,-2,95,0,0,1,0,1,1,1,0,0,0,0,0,2,1,3,1,2,1,3,1,1,3,1,"R",765,"R",1963,"R",353,"R",584,"R",176,"R",232,"R",0,"R",0,1,"R",194,"R",47,"R",235,"R",58,"R",410,"R",513,"R",400,"R",510,"B",.,"B",.,"R",17,"R",22,"R",16,"R",23,"R",16,"R",22,"B",.,"B",.,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,0,1,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",25,"R",100,1,1,1,1,1,1,-2,-2,2,1,"R",986,1,"R",14,"R",4692,"R",4958,"A",.,2,"R",176,"R",232,"R",409,"R",2728,"R",937,"R",408,"R",1,2,0,0,0,0,1,"A",.,2 ,0 ,0 ,1
101949,1,1,-2,0,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,0,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"B",.,"A",.,1,1,2,1,1,2,-2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,1,"A",.,2 ,1 ,0 ,0
101958,1,0,-2,0,0,0,2,-2,-2,-2,0,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,2,"R",25,"A",.,1,1,-2,2,2,-2,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,1,"A",.,2 ,1 ,0 ,0
101994,1,1,-2,0,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,0,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"B",.,"A",.,1,1,2,1,1,2,-2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,1,"A",.,2 ,1 ,0 ,0
102030,1,1,-2,0,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",0,"A",.,1,1,2,1,1,2,-2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,1,"A",.,2 ,1 ,0 ,0
102049,1,1,1,1,0,0,4,-2,-2,54,0,1,0,0,1,0,1,1,0,1,1,0,2,1,3,1,2,1,3,1,1,3,2,"R",1276,"R",2171,"R",937,"R",1716,"R",263,"R",492,"R",4,"R",6,2,"R",278,"R",36,"R",644,"R",84,"R",500,"R",630,"R",510,"R",610,"R",500,"R",610,"R",23,"R",28,"R",23,"R",30,"R",21,"R",27,"B",.,"B",.,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,131,1,131,1,131,1,131,4,"R",40,"R",35,1,1,1,1,1,1,1,1,2,1,"R",2301,1,"R",19,"R",5172,"R",4200,"A",.,2,"R",267,"R",498,"R",765,"R",3447,"R",2653,"R",755,"R",10,1,0,0,1,0,2,"R",5,2 ,1 ,1 ,0
102058,0,1,0,0,0,0,4,-2,-2,54,0,0,1,0,1,0,1,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,1,1,1,0,0,1,0,0,2,-2,1,198,1,198,2,-2,1,"R",20,"R",25,1,1,1,1,1,1,-2,-2,2,1,"R",80,1,"R",19,"A",.,"A",.,"R",5000,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,2,0,0,0,0,1,"A",.,2 ,0 ,0 ,1
102067,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"B",.,"A",.,1,1,2,1,1,2,-2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,1,"A",.,2 ,1 ,0 ,0
102076,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",0,"A",.,1,1,2,1,1,2,-2,-2,1,1,"R",88,1,"R",10,"R",2150,"R",1037,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,1,0,1,"A",.,2 ,1 ,0 ,0
102094,1,1,1,1,0,0,1,2,0,-2,1,1,0,1,1,1,1,1,0,1,1,0,2,1,3,2,3,3,3,1,1,3,2,"R",2132,"R",2682,"R",1781,"R",2361,"R",804,"R",1030,"R",19,"R",25,2,"R",158,"R",8,"R",1728,"R",92,"R",440,"R",550,"R",435,"R",565,"R",420,"R",520,"R",20,"R",26,"R",20,"R",27,"R",18,"R",25,"R",6,"R",8,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,-2,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,134,1,134,1,134,1,134,1,"R",35,"R",35,1,1,1,1,1,1,1,1,1,1,"R",3285,1,"R",21,"R",3670,"R",3190,"A",.,2,"R",823,"R",1055,"R",1878,"R",4814,"R",4142,"R",1834,"R",44,1,0,1,1,0,2,"R",4,2 ,1 ,1 ,0
102234,0,1,1,0,0,0,4,-2,-2,30,1,1,0,0,1,1,1,1,0,0,0,0,2,1,2,1,2,1,3,1,1,3,2,"R",2550,"R",4046,"R",1243,"R",1809,"R",172,"R",254,"R",0,"R",0,2,"R",88,"R",20,"R",397,"R",92,"R",480,"R",600,"R",480,"R",600,"R",480,"R",610,"R",21,"R",27,"R",22,"R",28,"R",20,"R",26,"R",6,"R",8,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,0,1,0,0,0,0,2,-2,1,334,1,334,1,334,1,"R",25,"R",25,1,1,1,1,1,1,-2,-2,2,1,"R",1048,2,"A",.,"R",5900,"R",5396,"A",.,2,"R",172,"R",254,"R",431,"R",6596,"R",3052,"R",431,"R",0,1,0,0,1,0,2,"R",6,2 ,1 ,1 ,0
102261,0,1,0,0,0,0,3,-2,-2,-2,0,1,1,0,1,0,0,0,0,0,0,0,2,1,3,1,2,1,3,1,1,3,2,"R",10,"R",16,"R",10,"R",15,"R",8,"R",8,"R",0,"R",1,2,"R",0,"R",0,"R",10,"R",59,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",16,"R",25,"R",14,"R",26,"R",15,"R",24,"B",.,"B",.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",30,"A",.,1,1,2,1,1,2,-2,-2,2,1,"R",98,3,"A",.,"R",2550,"A",.,"A",.,2,"R",8,"R",9,"R",17,"R",26,"R",25,"R",16,"R",1,1,0,0,1,0,1,"A",.,2 ,1 ,0 ,0
102270,0,1,0,0,0,0,4,-2,-2,66,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,1,1,2,3,1,1,3,2,"R",1515,"R",2606,"R",608,"R",1164,"R",127,"R",110,"R",13,"R",7,2,"R",16,"R",6,"R",151,"R",59,"R",350,"R",450,"R",383,"R",438,"B",.,"B",.,"R",17,"R",20,"R",15,"R",20,"R",16,"R",18,"B",.,"B",.,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,161,1,161,1,161,1,161,1,"R",15,"A",.,1,1,2,1,1,2,-2,-2,2,1,"R",1006,1,"R",19,"R",3404,"R",3652,"A",.,2,"R",140,"R",117,"R",257,"R",4121,"R",1772,"R",237,"R",20,1,0,0,1,0,1,"A",.,2 ,1 ,0 ,0
102298,0,1,0,0,0,0,4,-2,-2,76,0,0,0,0,1,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,0,1,0,0,0,0,2,-2,1,337,1,337,1,337,1,"R",25,"A",.,1,1,2,1,1,2,-2,-2,2,1,"R",635,1,"R",21,"A",.,"A",.,"R",6504,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,1,"A",.,2 ,1 ,0 ,0
